Age,Monthly_Bill,Internet_Usage_GB,Contract_Type,Customer_Tenure,Support_Tickets,Payment_Method,Churn
66,114.783156116754,131.73197716634226,Two Year,25,6,Bank Transfer,0
27,95.82919112644791,14.773985608934376,Two Year,24,7,Credit Card,0
45,12.997134056574733,157.19887767495783,One Year,40,1,PayPal,0
38,166.55716110582534,356.9771744704058,Two Year,27,5,Bank Transfer,0
67,176.97218203632602,74.65926435714154,One Year,46,3,Credit Card,0
24,139.5558592643857,171.0988107733118,Two Year,69,7,Credit Card,0
20,112.80289314479626,11.095499390851014,Month-to-Month,69,3,PayPal,0
62,192.54018939089957,361.1557466097696,Month-to-Month,39,2,Bank Transfer,1
64,32.79167947215647,440.46084047853645,One Year,29,4,Credit Card,0
37,150.20291019634791,284.69563052632907,Month-to-Month,31,3,PayPal,0
36,34.38851645008759,13.910180840422871,Two Year,65,4,Credit Card,0
52,82.55051179544898,109.59503096221702,Month-to-Month,15,8,Credit Card,0
21,121.24205674248596,219.79609851216915,One Year,9,2,Bank Transfer,0
22,150.04666119582694,294.2030290601813,Month-to-Month,13,1,Bank Transfer,1
18,10.706059051676958,248.6418948927651,One Year,45,1,Credit Card,0
21,59.51359841063747,458.01715715922444,Two Year,6,8,Crypto,1
29,112.25807436786586,469.37952188435116,Two Year,44,6,Credit Card,1
44,111.24599904068633,54.46907880704361,Month-to-Month,2,9,Crypto,0
73,131.14902263979016,70.05704822546198,Month-to-Month,29,3,Bank Transfer,0
59,67.73218036496226,179.66940120396663,Month-to-Month,48,5,Credit Card,0
40,112.70055770689778,211.1962060683967,Two Year,12,9,Credit Card,1
42,46.05948771256951,293.44727963790166,Month-to-Month,67,5,Credit Card,0
38,45.50572073665654,386.80671514404065,Two Year,50,2,PayPal,0
69,119.54715305029531,68.74808507530953,One Year,11,8,PayPal,1
41,140.2397911586148,401.51720834269264,Month-to-Month,5,3,Bank Transfer,0
42,32.87599366944471,305.4041284241817,Month-to-Month,45,0,Credit Card,0
62,33.330081361802435,490.4613459367058,One Year,47,1,Credit Card,1
72,117.40751137748558,325.9326713631836,One Year,6,4,Crypto,1
63,61.31819293389266,358.3296608656181,One Year,69,7,PayPal,0
49,84.55582942581174,98.40922433468258,One Year,63,6,Bank Transfer,0
72,86.1422050530398,384.6621157241591,Two Year,67,8,Bank Transfer,1
49,43.92504326413411,40.55382266390367,Month-to-Month,47,0,Credit Card,1
22,10.249780351819023,328.60868765790485,Two Year,34,1,Credit Card,0
53,172.09884389411138,28.73088151550198,Two Year,12,9,PayPal,0
63,145.85037409056076,58.497684833488805,One Year,27,3,Crypto,0
59,141.20232604195746,54.8252708839788,Month-to-Month,69,6,PayPal,0
66,113.83597624153074,27.18954834645559,Two Year,68,0,Bank Transfer,0
59,143.18423436984287,161.2483195560023,Two Year,28,4,PayPal,1
56,187.7807917340489,497.1818764933655,One Year,71,1,PayPal,0
33,136.47800988356533,174.7644588623066,Month-to-Month,45,1,Bank Transfer,0
50,60.36736636621549,380.6271807559363,Month-to-Month,2,1,Bank Transfer,0
66,118.40640983077061,67.02619091269317,Month-to-Month,9,8,Bank Transfer,0
38,94.04163663957993,227.7910490524619,Two Year,31,9,Credit Card,0
26,115.7196349113084,93.37280194688121,One Year,36,4,Crypto,0
23,108.34599070843676,96.85648787650882,Month-to-Month,15,7,Credit Card,0
68,173.16730419340834,50.74532825044494,Two Year,62,9,PayPal,0
62,133.84201964240276,216.59003236093812,Two Year,31,5,Crypto,0
52,45.86411080747975,38.69192545358604,Month-to-Month,27,0,PayPal,0
56,21.973187986320458,454.9958668214748,One Year,2,9,PayPal,0
39,90.62911984945592,224.50226046440523,One Year,43,8,Credit Card,1
58,12.966018228968556,419.44450457750276,Month-to-Month,1,6,Crypto,0
71,70.47650330833378,489.75276040305056,Two Year,9,1,Credit Card,0
22,79.92407919345287,339.2118102312996,One Year,60,7,Bank Transfer,0
59,81.36188606188554,450.85386780995253,Two Year,2,1,Bank Transfer,0
40,196.0765046215396,68.54839273099819,Two Year,58,1,Credit Card,0
34,67.74116662476897,415.1668292853555,One Year,65,3,Credit Card,1
29,60.39322412193803,136.33744927177796,Two Year,12,7,Credit Card,0
40,34.582376902832834,236.8264213822383,Two Year,55,6,PayPal,0
33,107.09167877969644,323.6447418980718,Month-to-Month,10,1,Crypto,1
20,39.198118180587926,451.8682526750717,One Year,65,9,Crypto,0
47,127.09599541884906,455.5859066639412,Two Year,65,5,Bank Transfer,1
74,39.48035799828641,46.95908619378065,One Year,61,3,Crypto,0
39,119.56793037424822,182.91318892170813,One Year,69,9,Crypto,0
26,166.991155443179,396.79442813542414,Two Year,35,0,Crypto,1
46,18.0796803686276,351.87528772688046,One Year,11,7,PayPal,0
64,89.75192523445912,14.149870065393175,Month-to-Month,68,7,Bank Transfer,0
54,97.59930377157875,225.4948131234179,Month-to-Month,38,5,Credit Card,0
40,160.30370726084135,414.79729446668523,Two Year,39,9,Crypto,1
30,98.9039700696534,369.1045342295526,One Year,21,6,Crypto,0
49,117.83179942670084,206.513046373829,Two Year,36,2,PayPal,0
63,160.3288081817335,367.845400051031,One Year,20,8,Bank Transfer,0
69,116.35411365656523,276.05414385916663,Two Year,43,3,Crypto,0
64,78.07688856872065,456.40187003607497,Two Year,21,1,PayPal,1
65,26.310032747910633,293.97646002587135,One Year,35,3,Credit Card,0
40,148.68396960738974,200.96635521838968,Month-to-Month,64,1,Bank Transfer,1
62,175.51624853080946,431.597391659549,Two Year,32,3,Crypto,1
34,194.31226203383116,25.88455231101381,Month-to-Month,36,1,Credit Card,0
72,186.05397734659797,450.35481117510085,One Year,69,7,Crypto,0
57,161.50940267831726,348.4770604343949,Two Year,52,5,Bank Transfer,0
38,132.25966712668836,470.36232435161486,One Year,4,7,PayPal,0
19,158.4774277078213,126.00192969435221,Month-to-Month,7,0,Crypto,0
54,92.09590544189291,347.7657609552908,One Year,71,8,Bank Transfer,0
23,123.00748081025864,404.9221701860913,Two Year,24,1,PayPal,0
61,76.25296373644518,351.3491873131525,Month-to-Month,21,7,Credit Card,1
35,72.07475084627272,105.95651744234327,Two Year,57,3,Crypto,1
47,153.7714369224464,138.51919446834896,Month-to-Month,19,1,Credit Card,0
39,96.24722863767673,283.80443187788416,One Year,28,0,Crypto,0
71,50.31063995689555,223.92855074269397,One Year,32,3,Bank Transfer,1
50,48.36825076895452,367.82347701984764,Two Year,34,9,Credit Card,0
47,173.2427486982874,189.9596690416939,Two Year,16,0,Crypto,0
34,138.77449392890753,429.88078040800156,Two Year,38,7,Bank Transfer,0
60,113.74875393804201,216.52828211333835,Month-to-Month,4,1,Crypto,0
49,86.17835983930829,20.98059907668141,Month-to-Month,56,7,PayPal,0
59,91.8553042495539,9.664673866587908,Two Year,40,9,Bank Transfer,1
68,20.912686897039322,323.7245504561893,Month-to-Month,50,0,Bank Transfer,1
31,96.43292752489012,270.7360060226311,Month-to-Month,40,6,Crypto,1
27,161.13643301819556,271.82957703478803,One Year,49,6,Bank Transfer,0
64,83.71743121811124,395.2144989981943,One Year,48,4,Credit Card,0
68,82.88043798321901,188.48439708522008,One Year,6,2,Crypto,1
53,12.986150773664683,497.72805179989734,Two Year,5,5,PayPal,0
51,96.98869988603303,472.81952020431623,One Year,45,4,Bank Transfer,0
26,14.814154060113705,7.467921811754531,One Year,16,8,PayPal,0
59,118.36639132166461,447.97564133117936,Month-to-Month,17,3,Credit Card,1
45,106.28884250063967,340.5942755346835,One Year,59,8,Bank Transfer,0
28,169.60161479555978,251.5430780712014,Month-to-Month,56,9,Bank Transfer,1
31,120.53831607588702,291.7909895729272,One Year,35,5,Crypto,0
56,71.4511975112209,421.08682426889635,Two Year,8,8,PayPal,1
72,108.08389178921368,475.56765864443884,Two Year,61,2,Crypto,0
64,142.94420759248456,280.6064787434848,One Year,27,0,PayPal,0
71,27.85312112797273,91.46443214710636,One Year,20,5,Crypto,0
36,128.0040768093824,320.23723792731016,One Year,57,3,PayPal,0
71,184.15899357581603,39.03326522590175,Two Year,70,9,Crypto,0
32,66.83475616993644,317.934229680599,Month-to-Month,23,3,Bank Transfer,0
45,129.05876802651835,404.4972894609099,Month-to-Month,2,3,Bank Transfer,0
41,166.05259556654627,177.3123868064576,One Year,27,0,PayPal,1
25,107.24321551333858,36.52102770333167,Two Year,32,4,Crypto,1
60,146.4161114638731,346.4208380780402,Month-to-Month,50,8,PayPal,0
26,69.09196431295942,170.32504633412097,One Year,64,2,Crypto,1
64,68.1511060557775,125.29922928839527,Two Year,40,1,PayPal,0
50,136.84096414172654,344.90169771267773,Two Year,33,1,Credit Card,0
50,144.02768605496192,484.8236479854886,Month-to-Month,29,9,Bank Transfer,0
36,188.03184290730732,372.915866335443,Two Year,33,6,PayPal,0
20,52.71932919641516,246.18367023912836,One Year,17,5,Credit Card,0
27,98.96134325671413,300.6548504896499,One Year,65,1,Bank Transfer,0
57,57.59755990113936,71.99717543420864,Month-to-Month,43,0,Credit Card,0
64,25.217510567246627,406.79342955572116,Two Year,63,6,Crypto,0
59,86.61380031002267,302.54321029509805,Month-to-Month,58,5,Crypto,0
18,81.07534198475862,482.94936860101063,Month-to-Month,43,4,Crypto,0
46,61.382482796615705,489.76220077668404,Two Year,37,4,PayPal,1
67,66.42902931648914,177.93875952776114,Month-to-Month,46,9,Credit Card,0
51,78.47824320674285,494.2844218208228,Two Year,25,2,Credit Card,0
68,197.87915022821775,478.45993052319255,One Year,67,4,Crypto,0
30,158.76197553378321,320.2761499387629,Month-to-Month,51,5,PayPal,0
71,23.56622820651232,167.39874980111898,Two Year,38,6,Crypto,0
18,175.75850353247336,376.9167701531368,Two Year,38,6,PayPal,0
51,130.32763201574755,136.3473784467118,Two Year,1,9,Bank Transfer,0
46,179.21281442316274,315.29210444061573,Month-to-Month,54,9,Credit Card,0
65,74.92484055474335,13.26622528598245,One Year,65,7,PayPal,0
64,98.25858431422657,314.66281547554263,Month-to-Month,22,4,Crypto,0
30,180.2831408885406,475.8525340820473,One Year,61,3,PayPal,1
65,61.78889582359948,118.33637831040362,Month-to-Month,58,6,PayPal,1
66,183.94516648662892,389.311563871173,Month-to-Month,54,1,Bank Transfer,0
70,167.41494530741116,147.4183514078852,Month-to-Month,19,7,Crypto,1
46,196.30600877276575,354.2170246155921,One Year,70,3,Credit Card,0
56,71.60894153310899,350.28621256688916,Two Year,34,9,PayPal,0
41,54.79310420090884,93.18413310354877,Month-to-Month,44,0,Crypto,0
43,72.86471043868835,298.96682730008894,Month-to-Month,67,1,Credit Card,0
34,191.3834612378597,429.7253076034637,One Year,52,0,PayPal,0
24,73.2839262500589,191.88400165034105,Month-to-Month,22,4,PayPal,0
30,117.39024579187524,355.42819872310736,Two Year,29,0,Crypto,1
22,86.6990636914377,337.5405875820387,Two Year,14,8,Credit Card,1
43,85.28182745153836,129.49948689850123,One Year,62,3,Credit Card,1
66,46.74193587702049,459.40313633306596,One Year,15,9,Bank Transfer,0
20,112.0451127515421,282.1925299740202,Two Year,14,2,Bank Transfer,0
24,171.3868084437693,178.29103574595655,Two Year,67,8,Crypto,0
66,19.402152575235455,83.01482947551592,Two Year,22,3,Credit Card,0
56,178.95305279605012,237.2557178574647,One Year,7,0,PayPal,0
70,136.43986337608692,365.32660551294833,Two Year,7,1,Crypto,0
18,127.18023530923155,312.196494615723,Two Year,17,3,Bank Transfer,0
66,128.9210442555585,363.79922721682885,Two Year,32,0,Crypto,0
34,66.29126883134919,396.08861539789166,Month-to-Month,56,5,Credit Card,0
60,88.87745573497466,221.06137847823055,One Year,62,6,Crypto,0
42,161.8651011218008,260.5629258281219,One Year,58,0,Bank Transfer,0
20,68.21239701789503,493.2246336788644,One Year,58,5,Credit Card,0
32,99.30383981881238,484.0576465146119,One Year,3,2,PayPal,1
46,13.730131563654133,207.9937452546707,Month-to-Month,1,6,Bank Transfer,0
70,149.37608705774628,342.90458257904106,Month-to-Month,67,1,Bank Transfer,0
60,89.36341356893507,134.52749898559856,Month-to-Month,20,1,Bank Transfer,1
49,109.81816600998471,77.19607527218855,Month-to-Month,62,3,Crypto,0
43,31.79097038404414,384.43221008924303,Month-to-Month,56,7,Bank Transfer,1
33,198.425703469613,218.6538047395941,One Year,53,2,Crypto,0
42,67.46888712712074,89.34934902135946,One Year,65,7,Crypto,1
71,130.64803570332555,379.665113836753,One Year,56,6,Credit Card,0
45,120.43490552234843,457.67000953721765,Month-to-Month,45,4,Credit Card,0
26,159.16751874574817,466.70347672841075,Two Year,18,3,Bank Transfer,1
73,65.82902156817251,298.5705205228472,One Year,48,9,Crypto,0
73,153.62619554947509,240.3409233584619,One Year,38,9,PayPal,0
18,82.67532883028953,71.79142649474099,Two Year,22,1,Crypto,0
46,88.12058351080633,396.6021123237955,Month-to-Month,71,8,Credit Card,0
74,137.81538003248633,472.71625289804456,Two Year,1,3,Credit Card,0
39,159.01429663068907,444.84074639508094,Two Year,42,4,Crypto,1
33,136.70466086290622,376.13994376439774,One Year,69,1,Crypto,0
58,180.9771089085189,3.279862432797247,One Year,29,1,Crypto,0
68,64.1802156069128,204.467686429063,Month-to-Month,6,1,PayPal,0
61,181.1171790993704,205.94637167920214,Two Year,56,9,Crypto,0
68,34.86406992924195,447.2897482469062,Month-to-Month,12,1,Bank Transfer,1
71,135.31076061569632,33.759707742605116,Two Year,39,8,Bank Transfer,0
58,114.04982376223373,266.08006935708136,One Year,71,4,Credit Card,0
24,103.980828678962,68.93106755963147,Two Year,12,5,PayPal,0
31,69.07328548381388,331.4846632187202,Month-to-Month,33,3,PayPal,0
46,105.70922160856449,396.3354886009123,Two Year,53,1,Credit Card,0
36,40.73693771309362,321.337646773844,Month-to-Month,19,2,Bank Transfer,0
36,80.17097940021837,397.4979853692923,Two Year,58,2,Bank Transfer,0
19,28.74937432193671,304.1406525682083,One Year,43,9,PayPal,1
58,118.65085395940072,95.72971612696335,One Year,45,7,Crypto,0
62,28.19589837792912,191.94909573268495,Month-to-Month,19,7,Crypto,0
32,40.46548234198148,478.47753928243026,One Year,37,5,PayPal,0
20,26.23869228262145,144.79928147622533,Two Year,11,9,PayPal,0
28,82.4490215908948,32.36832974741165,Two Year,56,7,PayPal,0
70,169.9721063394862,193.03015747288075,One Year,25,2,PayPal,0
63,182.31031441042728,183.78725230321314,Month-to-Month,69,6,PayPal,0
47,23.658996374002545,235.68409905047648,Two Year,45,4,PayPal,1
74,130.56452676370913,280.59140761852507,Month-to-Month,62,8,PayPal,0
57,140.03323067249394,496.21920998703763,Two Year,14,8,PayPal,0
35,111.41628906208459,378.36073715082256,Month-to-Month,34,4,Crypto,0
68,136.72712367921372,18.909491364597447,Month-to-Month,60,5,Credit Card,0
65,54.4012359341881,356.6434517750498,Two Year,64,0,Bank Transfer,0
19,103.03240024561305,412.29164245746745,Two Year,70,3,Credit Card,0
49,84.26641131680742,447.9197387033088,Month-to-Month,51,0,Credit Card,0
25,27.0445107735299,212.57904534829822,Two Year,42,3,PayPal,1
39,128.8557235472729,157.4991584848189,One Year,21,0,PayPal,0
23,104.09088660759379,419.82307156889584,Two Year,5,9,PayPal,1
29,62.28306511149081,389.03008926991083,Month-to-Month,66,3,Credit Card,0
64,100.00019947664057,268.485182532947,Two Year,70,5,Crypto,0
74,157.30662349552557,59.82350942316095,Two Year,61,8,PayPal,0
57,162.31497493353214,326.2289081949824,Month-to-Month,8,1,PayPal,1
53,133.40996446238012,33.76811565000422,Two Year,66,1,Bank Transfer,0
32,98.87208834603112,51.083035540393446,Month-to-Month,62,5,Crypto,1
45,119.39243144873113,166.2389792236905,Month-to-Month,20,9,PayPal,0
69,83.15292055756726,186.21657293716314,Month-to-Month,4,5,Crypto,1
74,34.045705168905265,231.52504540624977,Month-to-Month,15,2,Bank Transfer,0
66,83.26791350335746,170.23233665015562,One Year,56,1,Credit Card,1
62,110.76322365323051,17.86028956182513,One Year,20,2,Bank Transfer,0
35,123.77846278361098,79.55042652844108,Month-to-Month,24,3,Crypto,0
19,187.80218545037798,58.44087095018512,Two Year,9,3,PayPal,1
30,157.69335455581708,216.16061568441376,One Year,21,6,PayPal,0
62,38.87858667448869,106.85233466365061,Month-to-Month,41,3,Bank Transfer,0
71,43.09461926405633,147.47910115458842,One Year,13,9,Bank Transfer,1
32,29.094004255553266,236.3121642189984,Month-to-Month,5,5,Crypto,0
37,150.25452817197439,118.54536804545349,One Year,64,5,Crypto,0
46,144.16323291345284,123.7186230886436,Month-to-Month,46,9,Crypto,0
59,197.4089513224074,416.73894451589774,One Year,71,2,PayPal,0
46,109.18444935622625,274.4953471622641,One Year,70,8,Bank Transfer,0
20,167.01883648128756,428.52296633841837,Two Year,59,9,Crypto,0
36,119.52357314212964,257.748431694386,One Year,51,4,Bank Transfer,0
20,176.07647538021305,454.7228519792375,Two Year,16,9,PayPal,1
71,146.9939974675228,128.11629367500777,One Year,51,8,Credit Card,0
31,132.14796284833807,308.71834669015334,Month-to-Month,42,9,Crypto,1
57,117.37330748677957,252.11265515308554,Two Year,11,5,Credit Card,0
72,147.36439964416522,459.4267724149133,One Year,68,5,PayPal,0
21,89.734230107492,209.82130935080824,Two Year,52,8,Bank Transfer,0
69,28.34955033407618,427.5570828200172,Month-to-Month,10,9,Credit Card,0
28,17.597364471589753,282.38812125232613,Month-to-Month,63,4,Bank Transfer,0
48,101.01450900574304,354.5629329783882,Month-to-Month,36,2,Crypto,0
60,123.86540062182685,443.5596534666586,Month-to-Month,45,2,Crypto,0
49,24.98131580841883,498.4563009376928,Month-to-Month,6,1,PayPal,0
44,64.51167429329942,365.838639765212,Two Year,6,1,Crypto,0
47,71.18611913534255,157.94645450597358,Two Year,66,5,Bank Transfer,0
60,116.93115168956773,150.20698465276274,One Year,64,7,Crypto,0
19,62.91166664812993,155.24280862109012,One Year,38,7,Credit Card,0
66,28.17323391564127,49.856251829449626,Month-to-Month,69,7,Bank Transfer,0
26,41.32278077984452,27.745847072505807,Month-to-Month,61,9,Crypto,0
45,43.05008230479671,290.84059528552507,Two Year,63,6,Credit Card,1
48,170.11203940232468,405.4836750836245,Month-to-Month,71,1,Bank Transfer,1
51,64.02074052587537,19.031135367864735,Month-to-Month,20,9,Credit Card,0
73,145.79142944380382,283.7505139144984,Month-to-Month,64,1,Bank Transfer,1
32,117.8893618044681,186.5087994901918,One Year,37,9,Credit Card,0
65,195.63736318712398,446.35011607625165,Two Year,36,6,Credit Card,0
42,61.836307087238424,73.54807751156223,One Year,10,3,Crypto,0
53,40.09087390054804,282.1525704997633,Month-to-Month,34,5,PayPal,1
25,19.887189161966475,485.48943279040145,Month-to-Month,45,8,Crypto,0
26,55.7823358334433,173.17145026606627,One Year,63,4,Bank Transfer,1
54,139.9734684189246,371.14667873545926,One Year,13,9,Credit Card,0
65,26.199062681003518,441.3431263650026,Two Year,25,3,Bank Transfer,1
62,56.49335057843512,93.91907067339264,Month-to-Month,44,2,Crypto,0
56,172.50858995496228,496.27106295074,Month-to-Month,24,6,Bank Transfer,0
49,120.76106037925885,404.8839458544761,One Year,69,6,Crypto,1
69,23.209092648107138,69.64456479815725,Two Year,47,6,Crypto,1
34,19.059797407455022,156.13146555690398,Two Year,50,4,PayPal,0
52,21.613346311895707,312.86004914031446,Month-to-Month,36,9,Crypto,1
54,188.956259527978,442.57396353959183,Month-to-Month,33,7,Credit Card,0
36,171.4755714266004,98.22292577354644,One Year,3,1,Crypto,0
61,170.5386079835672,365.87158569020204,Month-to-Month,31,3,Crypto,1
46,185.6011848262737,136.05335859579236,One Year,60,0,Credit Card,1
